"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.05874764987474e-81,2.23602002820981,0.338,0.105,1.36122278681499e-76,"TUBA1A+ ductal cell","ABCB1"
4.73239627322251e-81,1.64274671207536,0.455,0.188,1.58715106211337e-76,"TUBA1A+ ductal cell","GABRB3"
5.61045110316786e-81,1.17772975852466,0.47,0.195,1.88163309098044e-76,"TUBA1A+ ductal cell","SNAP25-AS1"
6.25455352535608e-81,1.41036381383658,0.569,0.31,2.09765216133392e-76,"TUBA1A+ ductal cell","ANKH"
8.89168227433165e-81,1.93488316605035,0.556,0.293,2.98209240116535e-76,"TUBA1A+ ductal cell","MYO10"
9.49279189411237e-81,2.59339341488065,0.283,0.069,3.18369254544741e-76,"TUBA1A+ ductal cell","NHS"
1.00115643111393e-80,1.58700527855548,0.381,0.13,3.35767843866989e-76,"TUBA1A+ ductal cell","LINGO2"
4.75642699385466e-80,3.77140749500798,0.177,0.016,1.59521048519898e-75,"TUBA1A+ ductal cell","POPDC3"
3.24219318562978e-79,1.35119063468992,0.538,0.28,1.08736675059652e-74,"TUBA1A+ ductal cell","SLC36A4"
8.60998049959934e-79,1.63921492714818,0.369,0.125,2.88761525995563e-74,"TUBA1A+ ductal cell","GDA"
1.12720628658124e-78,2.13455473935297,0.312,0.09,3.78042444393616e-74,"TUBA1A+ ductal cell","CPLX2"
1.41374699984727e-78,2.27235014056508,0.318,0.097,4.74142468808777e-74,"TUBA1A+ ductal cell","CD99L2"
4.23761968478299e-78,2.90310578736249,0.228,0.041,1.42121288988252e-73,"TUBA1A+ ductal cell","AL445250.1"
1.0233266690923e-77,1.23455003132881,0.539,0.27,3.43203298280177e-73,"TUBA1A+ ductal cell","ELP4"
1.30676282384892e-77,1.1022529341098,0.763,0.577,4.38262115862452e-73,"TUBA1A+ ductal cell","FNDC3A"
1.41659700324328e-77,1.28830138482866,0.587,0.328,4.75098302947731e-73,"TUBA1A+ ductal cell","TRAPPC9"
4.4609564617404e-77,1.72491541220145,0.51,0.267,1.49611557813849e-72,"TUBA1A+ ductal cell","TMEM163"
9.86576298561912e-77,1.12688214120244,0.664,0.427,3.30877959011694e-72,"TUBA1A+ ductal cell","IDS"
3.35466320248754e-76,2.86373555743427,0.233,0.045,1.12508694485027e-71,"TUBA1A+ ductal cell","ASXL3"
1.0107952390177e-75,1.06270131090816,0.712,0.55,3.39000507261756e-71,"TUBA1A+ ductal cell","CD164"
1.53173480411646e-75,1.38639371397469,0.513,0.253,5.13713218604579e-71,"TUBA1A+ ductal cell","ROR1"
1.87528236353371e-75,1.43082862564253,0.456,0.199,6.28932199081935e-71,"TUBA1A+ ductal cell","BCAM"
2.06984959885339e-75,1.58994575471182,0.433,0.182,6.94186158463449e-71,"TUBA1A+ ductal cell","COTL1"
5.69935920180762e-75,1.08473005783022,0.699,0.513,1.91145108910224e-70,"TUBA1A+ ductal cell","LRPAP1"
1.13403988713356e-74,1.92635814868613,0.356,0.124,3.80334297346852e-70,"TUBA1A+ ductal cell","FAM110B"
1.65952675195642e-74,2.46725311207069,0.238,0.048,5.56572082071143e-70,"TUBA1A+ ductal cell","STAT4"
6.61684523426754e-74,1.72378456437478,0.368,0.133,2.21915755466865e-69,"TUBA1A+ ductal cell","KIF5C"
1.41437481133217e-73,1.05415226316018,0.587,0.316,4.74353024224585e-69,"TUBA1A+ ductal cell","DIP2C"
4.03130115058204e-73,1.13045779717549,0.444,0.183,1.3520177798822e-68,"TUBA1A+ ductal cell","UNC79"
4.59384683351154e-73,2.83964545327974,0.189,0.025,1.5406843510231e-68,"TUBA1A+ ductal cell","GLT1D1"
9.61656085593751e-73,1.97872318818079,0.333,0.115,3.22520217986432e-68,"TUBA1A+ ductal cell","SYT4"
1.07369681692486e-72,2.81682687526801,0.198,0.03,3.60096438460258e-68,"TUBA1A+ ductal cell","LINC02388"
5.91704187341177e-72,1.10366576408123,0.537,0.281,1.98445750350484e-67,"TUBA1A+ ductal cell","ATP9A"
7.08643576804406e-72,2.37357167979108,0.27,0.073,2.37664882788662e-67,"TUBA1A+ ductal cell","TOX3"
9.12616508354642e-72,1.09346695111565,0.641,0.394,3.0607332457198e-67,"TUBA1A+ ductal cell","LRBA"
1.28882261011425e-71,1.64243367361563,0.438,0.195,4.32245326980116e-67,"TUBA1A+ ductal cell","GRAMD2B"
1.28895839839958e-71,1.46346750844084,0.524,0.278,4.32290867655253e-67,"TUBA1A+ ductal cell","MPP6"
1.90020593922384e-71,3.62339155093641,0.219,0.044,6.3729106789689e-67,"TUBA1A+ ductal cell","RSAD2"
4.7993483191575e-71,1.07382888698312,0.562,0.292,1.60960543927904e-66,"TUBA1A+ ductal cell","NBEA"
6.29789309796758e-71,1.75900650986213,0.404,0.181,2.11218738719637e-66,"TUBA1A+ ductal cell","LRP11"
6.58462320506276e-71,2.71452089375416,0.207,0.036,2.20835093051395e-66,"TUBA1A+ ductal cell","FYB2"
9.73527074110206e-70,2.10577718224334,0.314,0.102,3.26501510115081e-65,"TUBA1A+ ductal cell","PTPN13"
1.07551197185538e-69,3.81419131079683,0.152,0.013,3.60705205120857e-65,"TUBA1A+ ductal cell","VSTM2L"
1.82946794825739e-69,1.75373672921095,0.392,0.16,6.13566960486564e-65,"TUBA1A+ ductal cell","LMCD1"
2.44472294617359e-69,1.9966107482368,0.274,0.074,8.19911181687698e-65,"TUBA1A+ ductal cell","AL033504.1"
4.30333339507033e-69,1.96724063614412,0.304,0.094,1.44325195403869e-64,"TUBA1A+ ductal cell","SSTR2"
1.12576557858169e-68,1.36910674133335,0.44,0.199,3.77559259744728e-64,"TUBA1A+ ductal cell","EML5"
1.91911983936461e-68,1.39161616937103,0.494,0.252,6.43634411726104e-64,"TUBA1A+ ductal cell","TPST1"
2.06578982582596e-68,2.49054217308614,0.223,0.047,6.9282459178551e-64,"TUBA1A+ ductal cell","PGR"
7.07544764282334e-68,1.26711324024708,0.491,0.25,2.37296363045009e-63,"TUBA1A+ ductal cell","NRCAM"
1.14649903937022e-67,1.10280279676002,0.667,0.481,3.84512847823983e-63,"TUBA1A+ ductal cell","CD46"
1.38518723978399e-67,1.95391364573643,0.287,0.085,4.64564096478753e-63,"TUBA1A+ ductal cell","USH1C"
2.41428281086868e-67,2.77141065037919,0.245,0.063,8.09702169109138e-63,"TUBA1A+ ductal cell","GRAMD4"
2.98754950026214e-67,1.21054602107917,0.5,0.247,1.00196435139792e-62,"TUBA1A+ ductal cell","PPP1R9A"
4.73738150905662e-67,1.7285068026561,0.314,0.104,1.58882301050741e-62,"TUBA1A+ ductal cell","SORBS1"
8.38453997319393e-67,1.3463432431698,0.519,0.298,2.81200701620978e-62,"TUBA1A+ ductal cell","IMMP1L"
3.99485421218812e-66,3.29433788317146,0.169,0.022,1.33979420568365e-61,"TUBA1A+ ductal cell","ADCY2"
9.4779856934904e-66,1.39203578174336,0.379,0.148,3.17872684188281e-61,"TUBA1A+ ductal cell","ITPR1"
1.4324491045959e-65,1.7578627344924,0.413,0.185,4.80414780699374e-61,"TUBA1A+ ductal cell","CNKSR3"
1.55574824805868e-65,1.41152465325142,0.503,0.27,5.21766847433919e-61,"TUBA1A+ ductal cell","SH3RF1"
2.36836229022125e-65,1.14663637674253,0.489,0.246,7.94301344894402e-61,"TUBA1A+ ductal cell","MACROD2"
2.96727494439772e-65,1.36949395063986,0.435,0.198,9.95164670852109e-61,"TUBA1A+ ductal cell","EFNA5"
4.26741077652325e-65,1.05088183962152,0.619,0.397,1.43120422623037e-60,"TUBA1A+ ductal cell","ALCAM"
7.31830598871594e-65,1.47004985222214,0.434,0.203,2.45441346249555e-60,"TUBA1A+ ductal cell","TBL1X"
1.0508094968084e-64,2.04463551923561,0.328,0.12,3.52420489039601e-60,"TUBA1A+ ductal cell","ZNRF1"
1.18883896807888e-64,1.48778477196848,0.351,0.132,3.98712813114296e-60,"TUBA1A+ ductal cell","INHBA"
2.09315793051951e-64,1.86979402555552,0.327,0.12,7.02003306737633e-60,"TUBA1A+ ductal cell","SGSM1"
2.68032898423315e-64,1.92046883980797,0.195,0.035,8.98928734732113e-60,"TUBA1A+ ductal cell","AC090568.2"
5.33061792004672e-64,1.75738771856481,0.426,0.205,1.78778263802527e-59,"TUBA1A+ ductal cell","MCU"
5.58823066734629e-64,2.92913699687403,0.193,0.036,1.8741808012146e-59,"TUBA1A+ ductal cell","MAPK4"
1.20417314411478e-63,1.77789174542085,0.464,0.242,4.03855589073214e-59,"TUBA1A+ ductal cell","MAPRE2"
1.4173819206434e-63,1.18395887437811,0.557,0.32,4.75361548545382e-59,"TUBA1A+ ductal cell","CBFA2T2"
2.56830605407353e-63,1.18051929037785,0.576,0.35,8.61358484415179e-59,"TUBA1A+ ductal cell","DENND4A"
7.85129659456875e-63,2.38766561191596,0.217,0.05,2.63316785188647e-58,"TUBA1A+ ductal cell","TNFRSF19"
1.85427180613935e-62,2.59500369194524,0.19,0.034,6.21885678343015e-58,"TUBA1A+ ductal cell","GLI3"
2.98215905096587e-62,1.04429210515291,0.645,0.461,1.00015650251293e-57,"TUBA1A+ ductal cell","SIL1"
5.02032541604675e-62,1.97894128915034,0.277,0.087,1.68371673803376e-57,"TUBA1A+ ductal cell","SEZ6L"
6.43761999175041e-62,2.77404913056895,0.182,0.032,2.15904899283325e-57,"TUBA1A+ ductal cell","IQSEC3"
1.28667815883734e-61,1.00639420927608,0.651,0.445,4.31526120910866e-57,"TUBA1A+ ductal cell","ATP6AP2"
1.30364080555223e-61,1.22285131165105,0.547,0.327,4.37215053366107e-57,"TUBA1A+ ductal cell","MIA2"
1.51228847149382e-61,3.05456512753985,0.188,0.036,5.07191307569599e-57,"TUBA1A+ ductal cell","PPP4R4"
5.13491465828449e-61,1.5937451340237,0.423,0.215,1.72214767809545e-56,"TUBA1A+ ductal cell","STXBP6"
1.54046765713008e-60,1.44253199104023,0.444,0.215,5.16642042848288e-56,"TUBA1A+ ductal cell","SAMD4A"
1.76086814625412e-60,1.98875153285007,0.151,0.018,5.90559958890708e-56,"TUBA1A+ ductal cell","DCC"
2.58060795004035e-60,1.17682742707236,0.591,0.396,8.65484294284532e-56,"TUBA1A+ ductal cell","MAPRE1"
2.76290349512903e-60,1.73862461930196,0.389,0.176,9.26622574196375e-56,"TUBA1A+ ductal cell","PEG10"
9.73869778419223e-60,1.55074780112574,0.318,0.115,3.26616446286239e-55,"TUBA1A+ ductal cell","SNAP91"
1.13112547019786e-59,1.45861463532815,0.377,0.164,3.79356860194958e-55,"TUBA1A+ ductal cell","DZIP3"
2.06676680327111e-59,1.33514264225279,0.504,0.31,6.93152250481065e-55,"TUBA1A+ ductal cell","CHID1"
6.06456248569962e-59,1.30303440079323,0.553,0.337,2.03393296645394e-54,"TUBA1A+ ductal cell","MAP2"
1.19416540505663e-58,1.83465582694925,0.261,0.081,4.00499193547892e-54,"TUBA1A+ ductal cell","XKR4"
1.36125903256029e-57,1.33802886322869,0.324,0.12,4.56539054340071e-53,"TUBA1A+ ductal cell","SLC4A10"
1.49755319294025e-57,1.78354706383257,0.286,0.099,5.02249389848301e-53,"TUBA1A+ ductal cell","TMEM196"
1.93005487984459e-57,1.4668025206156,0.401,0.191,6.47301805602277e-53,"TUBA1A+ ductal cell","C1GALT1"
9.29482418017784e-57,5.58889808918438,0.108,0.005,3.11729813354804e-52,"TUBA1A+ ductal cell","EYA1"
1.48774453249603e-56,1.54502940701779,0.421,0.214,4.9895976130852e-52,"TUBA1A+ ductal cell","KCNK1"
1.5993350938863e-56,1.42340643793953,0.409,0.195,5.36385003787588e-52,"TUBA1A+ ductal cell","WWC1"
2.96165792436168e-56,1.06786575169297,0.505,0.275,9.93280834672421e-52,"TUBA1A+ ductal cell","STXBP5"
4.17719109597399e-56,1.35779503571042,0.413,0.205,1.40094634976776e-51,"TUBA1A+ ductal cell","GDAP1"
5.25839806397422e-56,1.53891851462997,0.375,0.169,1.76356154269567e-51,"TUBA1A+ ductal cell","PRKAG2"
5.34356660227181e-56,3.09477243581778,0.141,0.018,1.79212536706992e-51,"TUBA1A+ ductal cell","MBOAT4"
5.97654583374954e-56,1.32394533762685,0.447,0.233,2.00441394172292e-51,"TUBA1A+ ductal cell","CBR4"
6.51551405177735e-56,1.91471146756949,0.214,0.054,2.18517310268509e-51,"TUBA1A+ ductal cell","SPTSSB"
1.24567579680308e-55,1.33888031686393,0.462,0.245,4.17774748731816e-51,"TUBA1A+ ductal cell","TNIK"
1.5457354278127e-55,1.12881399678787,0.565,0.383,5.18408747779823e-51,"TUBA1A+ ductal cell","NUCB1"
1.63233044255974e-55,1.65760328457993,0.294,0.105,5.47450983825686e-51,"TUBA1A+ ductal cell","KIAA0319"
5.24098255974759e-55,1.15880355119019,0.46,0.24,1.75772073088815e-50,"TUBA1A+ ductal cell","HIVEP3"
6.7226348932294e-55,1.70046519054066,0.227,0.062,2.25463729049127e-50,"TUBA1A+ ductal cell","ANK2"
7.96915703036808e-55,1.03683492803903,0.549,0.329,2.67269588484485e-50,"TUBA1A+ ductal cell","MSI2"
8.90447589501432e-55,2.0861699543568,0.202,0.049,2.9863831256699e-50,"TUBA1A+ ductal cell","MARCH4"
1.05059442169929e-54,1.80254817508577,0.347,0.155,3.52348357149509e-50,"TUBA1A+ ductal cell","GADD45G"
1.31048408348163e-54,1.05566329594343,0.55,0.339,4.39510151918069e-50,"TUBA1A+ ductal cell","VPS13C"
1.6990567397354e-54,3.67284161862645,0.139,0.018,5.69829649372459e-50,"TUBA1A+ ductal cell","KLHL41"
2.14781783766616e-54,1.29713272000043,0.427,0.218,7.20335146396478e-50,"TUBA1A+ ductal cell","PLIN3"
2.76482300937573e-54,2.53132140433702,0.169,0.032,9.27266340884433e-50,"TUBA1A+ ductal cell","AC091885.2"
3.25022634924061e-54,4.52650965990613,0.111,0.007,1.09006091300831e-49,"TUBA1A+ ductal cell","AC090531.1"
5.59596144872254e-54,1.54259343000692,0.34,0.147,1.87677355067256e-49,"TUBA1A+ ductal cell","SYP"
7.51532798836457e-54,2.55624713735449,0.202,0.053,2.52049070073771e-49,"TUBA1A+ ductal cell","RIIAD1"
1.29832426902371e-53,1.545933450117,0.306,0.118,4.35431993345171e-49,"TUBA1A+ ductal cell","SLC29A4"
1.4568573675418e-53,1.23899266456081,0.466,0.252,4.88600823926169e-49,"TUBA1A+ ductal cell","JAZF1"
2.11658526534771e-53,2.73562129917315,0.187,0.044,7.09860366292315e-49,"TUBA1A+ ductal cell","PRLR"
2.76470597331479e-53,1.428073276544,0.403,0.202,9.27227089330313e-49,"TUBA1A+ ductal cell","ST7"
3.06321226362688e-53,1.46811270040443,0.366,0.163,1.02734012897518e-48,"TUBA1A+ ductal cell","RFX2"
3.36035828859216e-53,1.224396299357,0.542,0.337,1.12699696282804e-48,"TUBA1A+ ductal cell","IGF1R"
8.6749102437518e-53,1.34234963551622,0.483,0.278,2.90939139754948e-48,"TUBA1A+ ductal cell","CERS6"
1.39485742179689e-52,1.24092974270388,0.427,0.222,4.67807282122243e-48,"TUBA1A+ ductal cell","IGFBP2"
1.59184521746865e-52,2.41337258759828,0.273,0.1,5.33873049034636e-48,"TUBA1A+ ductal cell","MARCH1"
2.31169386608796e-52,1.27183687404325,0.418,0.207,7.7529588880858e-48,"TUBA1A+ ductal cell","DYNC1I1"
3.37902834004846e-52,2.70507688252557,0.168,0.034,1.13325852468545e-47,"TUBA1A+ ductal cell","FRRS1L"
3.45616240312317e-52,1.62170964261988,0.299,0.113,1.15912774675945e-47,"TUBA1A+ ductal cell","LMCD1-AS1"
3.80795214517081e-52,1.24831663121684,0.399,0.19,1.27711099044739e-47,"TUBA1A+ ductal cell","PTPRJ"
4.1505760462744e-52,1.39076746937842,0.32,0.128,1.39202019439951e-47,"TUBA1A+ ductal cell","NFASC"
5.84728788269542e-52,1.88574980234828,0.24,0.075,1.96106341009839e-47,"TUBA1A+ ductal cell","B4GALNT3"
6.07039773641448e-52,2.70655113021568,0.178,0.04,2.03588999283869e-47,"TUBA1A+ ductal cell","FAM84A"
8.40814740753966e-52,1.16444507406485,0.462,0.256,2.81992447754065e-47,"TUBA1A+ ductal cell","DAPK1"
1.2629084646503e-51,1.44371321864739,0.353,0.157,4.23554240874418e-47,"TUBA1A+ ductal cell","WDR59"
1.97150920784503e-51,1.15416962374871,0.324,0.129,6.61204758127067e-47,"TUBA1A+ ductal cell","DOCK3"
2.11395440077347e-51,1.05138709543062,0.571,0.383,7.08978026931407e-47,"TUBA1A+ ductal cell","GPI"
2.27630592195305e-51,1.68453959067287,0.265,0.092,7.63427480104615e-47,"TUBA1A+ ductal cell","ST6GALNAC5"
3.30340033980277e-51,1.44036983272682,0.332,0.141,1.10789440596305e-46,"TUBA1A+ ductal cell","NEURL1"
3.56713473546912e-51,1.20585857033769,0.476,0.277,1.19634564758163e-46,"TUBA1A+ ductal cell","TMX4"
4.08504360371148e-51,1.69936397635166,0.278,0.104,1.37004192381276e-46,"TUBA1A+ ductal cell","SYT5"
4.64606150061177e-51,1.51372263889178,0.496,0.312,1.55819610607517e-46,"TUBA1A+ ductal cell","LPGAT1"
9.03830596875831e-51,2.29731544796298,0.183,0.043,3.03126705580216e-46,"TUBA1A+ ductal cell","UBE2QL1"
1.05813287667119e-50,1.4188466043838,0.453,0.262,3.54876604177984e-46,"TUBA1A+ ductal cell","NPTN"
1.55004531246021e-50,1.50269046980784,0.33,0.147,5.19854196892906e-46,"TUBA1A+ ductal cell","TSPAN7"
1.65018760620494e-50,2.51873545163017,0.16,0.031,5.53439919369012e-46,"TUBA1A+ ductal cell","FAM83B"
1.90784080610076e-50,1.19685589550738,0.346,0.153,6.39851649550074e-46,"TUBA1A+ ductal cell","EPB41L3"
5.86266828398361e-50,2.75684231293027,0.175,0.04,1.96622168908242e-45,"TUBA1A+ ductal cell","GRHL1"
1.04838269020588e-49,1.34288523324674,0.314,0.13,3.51606586641247e-45,"TUBA1A+ ductal cell","GNAO1"
1.92720702597026e-49,1.57625135726766,0.313,0.133,6.46346692369907e-45,"TUBA1A+ ductal cell","TSPAN2"
4.32477102522832e-49,1.31821312584263,0.332,0.143,1.45044170644107e-44,"TUBA1A+ ductal cell","TIAM1"
6.13816183454439e-49,1.17612159548919,0.457,0.251,2.0586167160695e-44,"TUBA1A+ ductal cell","TRAK1"
8.25603398241073e-49,1.35848372797375,0.518,0.34,2.76890867702091e-44,"TUBA1A+ ductal cell","DEPP1"
8.98117018726129e-49,1.55062874701599,0.194,0.049,3.01210485740369e-44,"TUBA1A+ ductal cell","MLIP"
9.30415219506144e-49,2.80153407965258,0.149,0.027,3.12042656317971e-44,"TUBA1A+ ductal cell","ADCY1"
1.63190136437333e-48,1.44588601641903,0.303,0.12,5.47307079583527e-44,"TUBA1A+ ductal cell","ZNF462"
1.66706651828927e-48,2.77583936146702,0.143,0.025,5.59100768903854e-44,"TUBA1A+ ductal cell","ADGRG5"
1.11484025551301e-47,1.06507316464731,0.477,0.275,3.73895124893952e-43,"TUBA1A+ ductal cell","SLC39A11"
2.5280508753914e-47,2.41991207304579,0.204,0.062,8.47857702588767e-43,"TUBA1A+ ductal cell","KCND3"
4.11690194035366e-47,1.47729893217978,0.388,0.2,1.38072657275581e-42,"TUBA1A+ ductal cell","CDK6"
5.97617074171435e-47,2.02516535497277,0.205,0.06,2.00428814335616e-42,"TUBA1A+ ductal cell","PPP1R14C"
6.15866390768054e-47,1.89929629895834,0.263,0.101,2.0654927013579e-42,"TUBA1A+ ductal cell","PGAP1"
6.93750571848234e-47,1.39609923744328,0.361,0.18,2.32670066786461e-42,"TUBA1A+ ductal cell","ASPHD1"
7.93357534856507e-47,1.83834964824714,0.254,0.094,2.66076250040175e-42,"TUBA1A+ ductal cell","LMO1"
8.73770809122873e-47,1.14595072609214,0.64,0.469,2.93045253963629e-42,"TUBA1A+ ductal cell","PLOD2"
9.51422365074178e-47,3.59580076257799,0.101,0.008,3.19088032798578e-42,"TUBA1A+ ductal cell","ADAMTS18"
1.02769179877473e-46,1.81619727951955,0.261,0.097,3.44667275473069e-42,"TUBA1A+ ductal cell","GPR158"
1.13166999857048e-46,2.12262866088665,0.355,0.178,3.79539484120568e-42,"TUBA1A+ ductal cell","ZNF331"
1.47026488280342e-46,1.39239105479798,0.283,0.109,4.93097436394609e-42,"TUBA1A+ ductal cell","DSCAML1"
4.4924175567624e-46,1.09658217708149,0.363,0.166,1.50666700018697e-41,"TUBA1A+ ductal cell","SNED1"
5.14274077019179e-46,2.42612736070527,0.221,0.074,1.72477239950692e-41,"TUBA1A+ ductal cell","C2CD4A"
5.91532001227981e-46,1.21325691992132,0.378,0.19,1.9838800257184e-41,"TUBA1A+ ductal cell","HSD17B14"
6.58437386828483e-46,1.80559703183972,0.249,0.091,2.20826730794537e-41,"TUBA1A+ ductal cell","MLLT11"
1.48001695039107e-45,1.31122174199873,0.157,0.033,4.96368084822156e-41,"TUBA1A+ ductal cell","LINC01060"
2.20126194712151e-45,1.21206164748142,0.432,0.243,7.38259231825611e-41,"TUBA1A+ ductal cell","PDS5B"
2.81525400369897e-45,1.28961170460274,0.529,0.376,9.44179887760559e-41,"TUBA1A+ ductal cell","ASPH"
2.87564842611249e-45,1.27195106468677,0.401,0.22,9.64434969149607e-41,"TUBA1A+ ductal cell","TMEM9"
2.8853989640893e-45,1.13201707207183,0.358,0.164,9.67705104576268e-41,"TUBA1A+ ductal cell","FXYD6"
3.40006978728212e-45,1.24117315327712,0.445,0.245,1.14031540525868e-40,"TUBA1A+ ductal cell","PBX3"
4.43064459668743e-45,1.19044165285408,0.432,0.243,1.48594958483703e-40,"TUBA1A+ ductal cell","ABHD18"
4.91004372271667e-45,2.11345325769077,0.191,0.055,1.64673046372472e-40,"TUBA1A+ ductal cell","UCN3"
5.09710720813488e-45,2.82305157413311,0.137,0.025,1.70946781546427e-40,"TUBA1A+ ductal cell","LINC00473"
8.83639380366946e-45,1.34651758560447,0.347,0.163,2.96354975387466e-40,"TUBA1A+ ductal cell","LCLAT1"
1.31348950864619e-44,1.14881446613535,0.399,0.203,4.40518111409759e-40,"TUBA1A+ ductal cell","GNG2"
1.32983970539326e-44,1.44226698256168,0.343,0.166,4.46001640394793e-40,"TUBA1A+ ductal cell","IL6R"
2.0240215597521e-44,1.15373442639481,0.476,0.292,6.7881635070966e-40,"TUBA1A+ ductal cell","ASCC3"
3.63211670993569e-44,1.92883203159775,0.219,0.073,1.21813930217823e-39,"TUBA1A+ ductal cell","SIM1"
3.9376167506908e-44,1.35308452693649,0.338,0.159,1.32059790584668e-39,"TUBA1A+ ductal cell","ZNF516"
4.51460169172147e-44,1.8032989305045,0.243,0.089,1.51410711536955e-39,"TUBA1A+ ductal cell","SESN3"
7.06495909704369e-44,1.84524306394038,0.34,0.166,2.36944598196651e-39,"TUBA1A+ ductal cell","AC104123.1"
7.33987044000857e-44,4.44158665757524,0.091,0.006,2.46164574817007e-39,"TUBA1A+ ductal cell","PLPPR5"
1.30056654363664e-43,1.40179495501486,0.346,0.168,4.36184007404855e-39,"TUBA1A+ ductal cell","CLIP4"
3.9477349945942e-43,1.48460227995812,0.282,0.12,1.323991362487e-38,"TUBA1A+ ductal cell","CRMP1"
6.16549215050007e-43,1.15874463225325,0.405,0.221,2.06778275743471e-38,"TUBA1A+ ductal cell","CPEB3"
1.1943959419992e-42,1.33433650095024,0.319,0.147,4.00576511027691e-38,"TUBA1A+ ductal cell","SYT7"
1.27344067535789e-42,1.80622938769542,0.23,0.083,4.2708653370153e-38,"TUBA1A+ ductal cell","WFS1"
1.45769872664009e-42,1.13183121680225,0.368,0.18,4.88882998940552e-38,"TUBA1A+ ductal cell","KCNQ1OT1"
1.83865845437931e-42,3.97635816377296,0.093,0.008,6.16649272429733e-38,"TUBA1A+ ductal cell","AC007750.1"
2.04389620590883e-42,1.24255512893231,0.35,0.173,6.85481909537705e-38,"TUBA1A+ ductal cell","SRBD1"
2.56480533112521e-42,1.29361445139497,0.369,0.191,8.60184411952772e-38,"TUBA1A+ ductal cell","NEK1"
2.80302760694772e-42,1.54078482089776,0.241,0.089,9.40079398818127e-38,"TUBA1A+ ductal cell","BICDL1"
4.09081339855492e-42,1.04586154298213,0.47,0.282,1.37197699760735e-37,"TUBA1A+ ductal cell","KIF13A"
4.62033247671576e-42,1.94090660848685,0.335,0.176,1.54956710604093e-37,"TUBA1A+ ductal cell","HMGB3"
5.58603295062638e-42,2.16419288780435,0.202,0.066,1.87344373098107e-37,"TUBA1A+ ductal cell","PKIA"
6.37246885609143e-42,1.6370121828744,0.21,0.069,2.13719860495594e-37,"TUBA1A+ ductal cell","STC2"
6.7924437605589e-42,1.58222285602114,0.213,0.07,2.27804978841624e-37,"TUBA1A+ ductal cell","AQP4-AS1"
9.49326648910151e-42,2.38264370087315,0.137,0.028,3.18385171511486e-37,"TUBA1A+ ductal cell","ADGRG2"
9.62899380124452e-42,1.32795332064415,0.313,0.144,3.22937194106139e-37,"TUBA1A+ ductal cell","TCEAL2"
1.90614854258652e-41,1.20939616766625,0.311,0.142,6.39284098212666e-37,"TUBA1A+ ductal cell","SPTBN4"
1.98657956118355e-41,1.734139340483,0.227,0.082,6.66259053229738e-37,"TUBA1A+ ductal cell","TMEM164"
